video_path,relative_path,label,label_name,manipulation_type,identity_group,frame_count,width,height,file_size_mb,split
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\596_609.mp4,NeuralTextures/596_609.mp4,1,FAKE,NeuralTextures,NeuralTextures_596_609,489,576,480,0.92,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\598_178.mp4,NeuralTextures/598_178.mp4,1,FAKE,NeuralTextures,NeuralTextures_598_178,521,640,480,0.47,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\599_585.mp4,NeuralTextures/599_585.mp4,1,FAKE,NeuralTextures,NeuralTextures_599_585,359,1280,720,1.7,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\600_505.mp4,NeuralTextures/600_505.mp4,1,FAKE,NeuralTextures,NeuralTextures_600_505,388,640,480,0.9,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\601_653.mp4,NeuralTextures/601_653.mp4,1,FAKE,NeuralTextures,NeuralTextures_601_653,364,640,480,0.5,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\602_397.mp4,NeuralTextures/602_397.mp4,1,FAKE,NeuralTextures,NeuralTextures_602_397,355,1920,1080,3.16,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\604_703.mp4,NeuralTextures/604_703.mp4,1,FAKE,NeuralTextures,NeuralTextures_604_703,375,1280,720,1.11,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\605_591.mp4,NeuralTextures/605_591.mp4,1,FAKE,NeuralTextures,NeuralTextures_605_591,541,832,480,0.82,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\606_567.mp4,NeuralTextures/606_567.mp4,1,FAKE,NeuralTextures,NeuralTextures_606_567,340,832,480,0.44,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\607_683.mp4,NeuralTextures/607_683.mp4,1,FAKE,NeuralTextures,NeuralTextures_607_683,302,1920,1080,2.36,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\608_675.mp4,NeuralTextures/608_675.mp4,1,FAKE,NeuralTextures,NeuralTextures_608_675,421,576,480,0.58,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\609_596.mp4,NeuralTextures/609_596.mp4,1,FAKE,NeuralTextures,NeuralTextures_609_596,489,576,480,1.52,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\610_692.mp4,NeuralTextures/610_692.mp4,1,FAKE,NeuralTextures,NeuralTextures_610_692,354,1280,720,1.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\611_760.mp4,NeuralTextures/611_760.mp4,1,FAKE,NeuralTextures,NeuralTextures_611_760,306,640,480,0.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\612_702.mp4,NeuralTextures/612_702.mp4,1,FAKE,NeuralTextures,NeuralTextures_612_702,420,1280,720,1.95,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\613_685.mp4,NeuralTextures/613_685.mp4,1,FAKE,NeuralTextures,NeuralTextures_613_685,415,1280,720,1.24,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\614_616.mp4,NeuralTextures/614_616.mp4,1,FAKE,NeuralTextures,NeuralTextures_614_616,507,1280,720,2.01,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\617_566.mp4,NeuralTextures/617_566.mp4,1,FAKE,NeuralTextures,NeuralTextures_617_566,312,832,480,0.58,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\618_629.mp4,NeuralTextures/618_629.mp4,1,FAKE,NeuralTextures,NeuralTextures_618_629,382,1280,720,1.92,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\620_619.mp4,NeuralTextures/620_619.mp4,1,FAKE,NeuralTextures,NeuralTextures_620_619,305,1920,1080,2.21,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\622_647.mp4,NeuralTextures/622_647.mp4,1,FAKE,NeuralTextures,NeuralTextures_622_647,371,1280,720,1.07,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\623_630.mp4,NeuralTextures/623_630.mp4,1,FAKE,NeuralTextures,NeuralTextures_623_630,352,640,480,0.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\627_658.mp4,NeuralTextures/627_658.mp4,1,FAKE,NeuralTextures,NeuralTextures_627_658,374,576,480,0.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\628_568.mp4,NeuralTextures/628_568.mp4,1,FAKE,NeuralTextures,NeuralTextures_628_568,570,640,480,0.8,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\629_618.mp4,NeuralTextures/629_618.mp4,1,FAKE,NeuralTextures,NeuralTextures_629_618,382,1280,720,1.44,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\630_623.mp4,NeuralTextures/630_623.mp4,1,FAKE,NeuralTextures,NeuralTextures_630_623,352,640,480,1.09,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\631_551.mp4,NeuralTextures/631_551.mp4,1,FAKE,NeuralTextures,NeuralTextures_631_551,424,640,480,1.02,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\632_548.mp4,NeuralTextures/632_548.mp4,1,FAKE,NeuralTextures,NeuralTextures_632_548,427,1920,1080,3.76,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\633_529.mp4,NeuralTextures/633_529.mp4,1,FAKE,NeuralTextures,NeuralTextures_633_529,335,1280,720,1.34,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\634_660.mp4,NeuralTextures/634_660.mp4,1,FAKE,NeuralTextures,NeuralTextures_634_660,338,1280,720,1.41,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\635_642.mp4,NeuralTextures/635_642.mp4,1,FAKE,NeuralTextures,NeuralTextures_635_642,573,832,480,1.13,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\636_578.mp4,NeuralTextures/636_578.mp4,1,FAKE,NeuralTextures,NeuralTextures_636_578,335,640,480,0.52,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\637_427.mp4,NeuralTextures/637_427.mp4,1,FAKE,NeuralTextures,NeuralTextures_637_427,468,1280,720,1.04,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\638_640.mp4,NeuralTextures/638_640.mp4,1,FAKE,NeuralTextures,NeuralTextures_638_640,306,1280,720,1.23,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\640_638.mp4,NeuralTextures/640_638.mp4,1,FAKE,NeuralTextures,NeuralTextures_640_638,306,1280,720,1.28,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\641_662.mp4,NeuralTextures/641_662.mp4,1,FAKE,NeuralTextures,NeuralTextures_641_662,350,1280,720,2.35,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\644_657.mp4,NeuralTextures/644_657.mp4,1,FAKE,NeuralTextures,NeuralTextures_644_657,413,832,480,0.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\645_688.mp4,NeuralTextures/645_688.mp4,1,FAKE,NeuralTextures,NeuralTextures_645_688,554,1920,1080,6.22,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\648_654.mp4,NeuralTextures/648_654.mp4,1,FAKE,NeuralTextures,NeuralTextures_648_654,410,1280,720,1.15,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\650_625.mp4,NeuralTextures/650_625.mp4,1,FAKE,NeuralTextures,NeuralTextures_650_625,332,640,480,0.4,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\651_835.mp4,NeuralTextures/651_835.mp4,1,FAKE,NeuralTextures,NeuralTextures_651_835,380,1280,720,2.23,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\652_773.mp4,NeuralTextures/652_773.mp4,1,FAKE,NeuralTextures,NeuralTextures_652_773,456,1280,720,1.63,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\653_601.mp4,NeuralTextures/653_601.mp4,1,FAKE,NeuralTextures,NeuralTextures_653_601,364,640,480,0.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\654_648.mp4,NeuralTextures/654_648.mp4,1,FAKE,NeuralTextures,NeuralTextures_654_648,410,640,480,0.71,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\655_444.mp4,NeuralTextures/655_444.mp4,1,FAKE,NeuralTextures,NeuralTextures_655_444,437,640,480,1.13,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\656_666.mp4,NeuralTextures/656_666.mp4,1,FAKE,NeuralTextures,NeuralTextures_656_666,383,640,480,0.53,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\657_644.mp4,NeuralTextures/657_644.mp4,1,FAKE,NeuralTextures,NeuralTextures_657_644,413,640,480,1.15,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\659_749.mp4,NeuralTextures/659_749.mp4,1,FAKE,NeuralTextures,NeuralTextures_659_749,693,640,480,0.93,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\660_634.mp4,NeuralTextures/660_634.mp4,1,FAKE,NeuralTextures,NeuralTextures_660_634,338,1280,720,3.66,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\661_670.mp4,NeuralTextures/661_670.mp4,1,FAKE,NeuralTextures,NeuralTextures_661_670,481,1280,720,2.88,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\662_641.mp4,NeuralTextures/662_641.mp4,1,FAKE,NeuralTextures,NeuralTextures_662_641,350,1280,720,1.95,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\663_231.mp4,NeuralTextures/663_231.mp4,1,FAKE,NeuralTextures,NeuralTextures_663_231,316,640,480,0.49,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\664_668.mp4,NeuralTextures/664_668.mp4,1,FAKE,NeuralTextures,NeuralTextures_664_668,293,1280,720,1.19,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\665_679.mp4,NeuralTextures/665_679.mp4,1,FAKE,NeuralTextures,NeuralTextures_665_679,324,640,480,0.33,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\666_656.mp4,NeuralTextures/666_656.mp4,1,FAKE,NeuralTextures,NeuralTextures_666_656,383,640,480,0.57,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\667_446.mp4,NeuralTextures/667_446.mp4,1,FAKE,NeuralTextures,NeuralTextures_667_446,423,1920,1080,5.68,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\668_664.mp4,NeuralTextures/668_664.mp4,1,FAKE,NeuralTextures,NeuralTextures_668_664,293,640,480,0.66,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\669_682.mp4,NeuralTextures/669_682.mp4,1,FAKE,NeuralTextures,NeuralTextures_669_682,489,640,480,0.37,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\670_661.mp4,NeuralTextures/670_661.mp4,1,FAKE,NeuralTextures,NeuralTextures_670_661,481,640,480,0.83,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\672_720.mp4,NeuralTextures/672_720.mp4,1,FAKE,NeuralTextures,NeuralTextures_672_720,541,1280,720,1.72,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\675_608.mp4,NeuralTextures/675_608.mp4,1,FAKE,NeuralTextures,NeuralTextures_675_608,421,576,480,1.16,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\676_776.mp4,NeuralTextures/676_776.mp4,1,FAKE,NeuralTextures,NeuralTextures_676_776,331,1280,720,1.24,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\678_460.mp4,NeuralTextures/678_460.mp4,1,FAKE,NeuralTextures,NeuralTextures_678_460,400,1920,1080,4.35,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\679_665.mp4,NeuralTextures/679_665.mp4,1,FAKE,NeuralTextures,NeuralTextures_679_665,324,640,480,0.47,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\681_711.mp4,NeuralTextures/681_711.mp4,1,FAKE,NeuralTextures,NeuralTextures_681_711,292,1280,720,1.06,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\682_669.mp4,NeuralTextures/682_669.mp4,1,FAKE,NeuralTextures,NeuralTextures_682_669,489,576,480,0.7,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\683_607.mp4,NeuralTextures/683_607.mp4,1,FAKE,NeuralTextures,NeuralTextures_683_607,302,1920,1080,2.08,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\685_613.mp4,NeuralTextures/685_613.mp4,1,FAKE,NeuralTextures,NeuralTextures_685_613,415,1280,720,1.54,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\688_645.mp4,NeuralTextures/688_645.mp4,1,FAKE,NeuralTextures,NeuralTextures_688_645,554,1280,720,2.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\689_690.mp4,NeuralTextures/689_690.mp4,1,FAKE,NeuralTextures,NeuralTextures_689_690,331,640,480,0.56,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\691_732.mp4,NeuralTextures/691_732.mp4,1,FAKE,NeuralTextures,NeuralTextures_691_732,426,1280,720,1.44,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\695_422.mp4,NeuralTextures/695_422.mp4,1,FAKE,NeuralTextures,NeuralTextures_695_422,310,1920,1080,2.66,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\697_581.mp4,NeuralTextures/697_581.mp4,1,FAKE,NeuralTextures,NeuralTextures_697_581,382,1280,720,1.67,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\698_693.mp4,NeuralTextures/698_693.mp4,1,FAKE,NeuralTextures,NeuralTextures_698_693,304,640,480,0.4,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\699_734.mp4,NeuralTextures/699_734.mp4,1,FAKE,NeuralTextures,NeuralTextures_699_734,524,576,480,0.59,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\700_813.mp4,NeuralTextures/700_813.mp4,1,FAKE,NeuralTextures,NeuralTextures_700_813,333,1280,720,1.26,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\701_579.mp4,NeuralTextures/701_579.mp4,1,FAKE,NeuralTextures,NeuralTextures_701_579,393,1920,1080,2.85,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\702_612.mp4,NeuralTextures/702_612.mp4,1,FAKE,NeuralTextures,NeuralTextures_702_612,420,1280,720,2.48,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\703_604.mp4,NeuralTextures/703_604.mp4,1,FAKE,NeuralTextures,NeuralTextures_703_604,375,1280,720,1.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\704_723.mp4,NeuralTextures/704_723.mp4,1,FAKE,NeuralTextures,NeuralTextures_704_723,450,576,480,0.62,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\705_707.mp4,NeuralTextures/705_707.mp4,1,FAKE,NeuralTextures,NeuralTextures_705_707,473,832,480,0.59,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\706_479.mp4,NeuralTextures/706_479.mp4,1,FAKE,NeuralTextures,NeuralTextures_706_479,328,1920,1080,2.82,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\707_705.mp4,NeuralTextures/707_705.mp4,1,FAKE,NeuralTextures,NeuralTextures_707_705,473,832,480,1.04,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\708_772.mp4,NeuralTextures/708_772.mp4,1,FAKE,NeuralTextures,NeuralTextures_708_772,341,1920,1080,2.81,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\709_390.mp4,NeuralTextures/709_390.mp4,1,FAKE,NeuralTextures,NeuralTextures_709_390,300,1920,1080,4.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\711_681.mp4,NeuralTextures/711_681.mp4,1,FAKE,NeuralTextures,NeuralTextures_711_681,292,1920,1080,2.27,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\712_716.mp4,NeuralTextures/712_716.mp4,1,FAKE,NeuralTextures,NeuralTextures_712_716,550,1280,720,1.92,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\714_842.mp4,NeuralTextures/714_842.mp4,1,FAKE,NeuralTextures,NeuralTextures_714_842,447,1280,720,1.95,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\715_721.mp4,NeuralTextures/715_721.mp4,1,FAKE,NeuralTextures,NeuralTextures_715_721,581,640,480,0.78,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\716_712.mp4,NeuralTextures/716_712.mp4,1,FAKE,NeuralTextures,NeuralTextures_716_712,550,576,480,1.18,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\718_972.mp4,NeuralTextures/718_972.mp4,1,FAKE,NeuralTextures,NeuralTextures_718_972,311,1920,1080,3.11,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\719_737.mp4,NeuralTextures/719_737.mp4,1,FAKE,NeuralTextures,NeuralTextures_719_737,369,640,480,0.39,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\720_672.mp4,NeuralTextures/720_672.mp4,1,FAKE,NeuralTextures,NeuralTextures_720_672,541,640,480,0.78,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\722_458.mp4,NeuralTextures/722_458.mp4,1,FAKE,NeuralTextures,NeuralTextures_722_458,351,1920,1080,3.76,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\723_704.mp4,NeuralTextures/723_704.mp4,1,FAKE,NeuralTextures,NeuralTextures_723_704,450,832,480,0.73,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\724_725.mp4,NeuralTextures/724_725.mp4,1,FAKE,NeuralTextures,NeuralTextures_724_725,600,1920,1080,8.76,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\726_713.mp4,NeuralTextures/726_713.mp4,1,FAKE,NeuralTextures,NeuralTextures_726_713,410,1920,1080,4.2,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\727_729.mp4,NeuralTextures/727_729.mp4,1,FAKE,NeuralTextures,NeuralTextures_727_729,554,640,480,0.84,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\729_727.mp4,NeuralTextures/729_727.mp4,1,FAKE,NeuralTextures,NeuralTextures_729_727,554,640,480,0.9,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\730_815.mp4,NeuralTextures/730_815.mp4,1,FAKE,NeuralTextures,NeuralTextures_730_815,452,1280,720,1.62,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\733_935.mp4,NeuralTextures/733_935.mp4,1,FAKE,NeuralTextures,NeuralTextures_733_935,518,1280,720,2.15,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\735_774.mp4,NeuralTextures/735_774.mp4,1,FAKE,NeuralTextures,NeuralTextures_735_774,313,640,480,0.55,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\736_785.mp4,NeuralTextures/736_785.mp4,1,FAKE,NeuralTextures,NeuralTextures_736_785,413,640,480,0.87,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\738_804.mp4,NeuralTextures/738_804.mp4,1,FAKE,NeuralTextures,NeuralTextures_738_804,359,1280,720,1.89,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\739_865.mp4,NeuralTextures/739_865.mp4,1,FAKE,NeuralTextures,NeuralTextures_739_865,304,1280,720,0.79,train
D:\Programming\Major Project\A-Multimodal-Approach-for-Deepfake-Detection-\FaceForensic Dataset\FaceForensics++_C23\NeuralTextures\740_796.mp4,NeuralTextures/740_796.mp4,1,FAKE,NeuralTextures,NeuralTextures_740_796,348,1920,1080,1.75,train
